,0,1,2,3,4,5,6,7,8,9
2145,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.18421052631578946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3375,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4625,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1051,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3453,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
788,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2497,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
77,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3461,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2909,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1631,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
974,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2965,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1613,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4338,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5478,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3453,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
788,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
858,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4625,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2497,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1051,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3375,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3461,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
77,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2909,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1308,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
551,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1482,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1005,0.18421052631578946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3596,0.18421052631578946,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
94,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4046,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4873,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5516,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5464,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2671,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
696,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4485,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4380,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4390,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5184,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1546,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2282,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1525,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1248,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2644,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1019,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5615,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1608,0.07894736842105263,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2261,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4161,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2167,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5246,0.10526315789473684,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2427,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2637,0.2894736842105263,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1404,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5695,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4505,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3299,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1097,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,0.39473684210526316,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
480,0.39473684210526316,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5549,0.42105263157894735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5640,0.47368421052631576,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3330,0.5789473684210527,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
544,0.6052631578947368,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1158,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1791,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5010,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5597,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2851,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1878,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
474,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2335,0.05263157894736842,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5661,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2637,0.2894736842105263,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1079,0.21052631578947367,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
702,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3010,0.05263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3841,0.07894736842105263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2219,0.2894736842105263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4411,0.10526315789473684,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5309,0.02631578947368421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5509,0.3157894736842105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2703,0.2631578947368421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2969,0.21052631578947367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3422,0.5263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
599,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2802,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3686,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4593,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
262,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4791,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3649,0.07894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5341,0.07894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2640,0.15789473684210525,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2365,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4809,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
360,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,0.6842105263157894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
808,0.6842105263157894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4167,0.6578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
504,0.5789473684210527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3605,0.5526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1343,0.7368421052631579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1256,0.8684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4265,0.7894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
405,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1051,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3453,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2497,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4625,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3375,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
788,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
77,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3461,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2909,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1256,0.02631578947368421,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
650,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2543,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2633,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,0.15789473684210525,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4931,0.23684210526315788,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
219,0.3421052631578947,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4307,0.15789473684210525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2212,0.18421052631578946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5579,0.18421052631578946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3269,0.18421052631578946,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2969,0.21052631578947367,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4436,0.23684210526315788,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1949,0.23684210526315788,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2219,0.2894736842105263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5509,0.3157894736842105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3422,0.5263157894736842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
997,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3519,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
974,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2831,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2965,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1613,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5478,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4338,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
929,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
4625,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3375,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
788,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3453,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2497,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
858,0.02631578947368421,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3461,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
77,0.05263157894736842,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2909,0.18421052631578946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
324,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3421,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5732,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5103,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5048,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1457,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2525,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4169,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5486,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2041,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
345,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.4473684210526315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
877,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4012,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5103,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5732,0.21052631578947367,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5048,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2525,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1457,0.2631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
15,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5486,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4169,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2041,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
745,0.23684210526315788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4937,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,0.05263157894736842,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
396,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3289,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4407,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2781,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
384,0.02631578947368421,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3904,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1733,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3803,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2673,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1639,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1233,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,0.6842105263157894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
808,0.6842105263157894,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4167,0.6578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
504,0.5789473684210527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2675,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3605,0.5526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1343,0.7368421052631579,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1256,0.8684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4265,0.7894736842105263,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1327,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2861,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3832,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4221,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1072,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5630,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4057,0.5526315789473684,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1426,0.631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4743,0.7368421052631579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
587,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172,0.10526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,0.2894736842105263,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4721,0.3157894736842105,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.3421052631578947,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,0.3684210526315789,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.39473684210526316,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5511,0.4473684210526315,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,0.5526315789473684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
122,0.23684210526315788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2882,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3489,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5590,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5657,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
503,0.2631578947368421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4258,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1756,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3710,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1358,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1525,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1546,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2282,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
114,0.15789473684210525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
